Timestamp,Symbol,Side,Price,Qty,Comm,PnL,Event,PositionId,MarkPrice,FillPrice
1704152160.0,BTCUSDT,BUY,44009.990238,0.02840264,0.4999999636533713,0.0,OPEN,d7d71ec4,44001.19,44009.990238
1704183600.0,BTCUSDT,SELL_TP,45761.23576955049,0.02840264,0.5198959622070662,49.22010042203021,CLOSE,d7d71ec4,45770.38984752,45761.23576955049
1704183900.0,BTCUSDT,BUY,45735.315233999994,0.01373216,0.2512178665774902,0.0,OPEN,489ef529,45726.17,45735.315233999994
1704223620.0,BTCUSDT,SELL_SL,44811.644807534125,0.01373216,0.24614427054409113,-12.930134354041643,CLOSE,489ef529,44820.60892931999,44811.644807534125
1704280680.0,BTCUSDT,SELL,44852.057794,0.02796844,0.5017768349152086,0.0,OPEN,4459b83e,44861.03,44852.057794
1704283260.0,BTCUSDT,BUY_TP,43066.587077336444,0.02796844,0.4818021026709039,49.45502850809077,CLOSE,4459b83e,43057.97548224,43066.587077336444
1704283440.0,BTCUSDT,SELL,42956.377006,0.02934515,0.5042245306790485,0.0,OPEN,dd08318a,42964.97,42956.377006
1704283740.0,BTCUSDT,BUY_TP,41246.36955014515,0.02934515,0.48415236056177685,49.69627293261721,CLOSE,dd08318a,41238.12192576,41246.36955014515
1704283920.0,BTCUSDT,SELL,41549.128512,0.04573058,0.7600262981393189,0.0,OPEN,8b8f5ff6,41557.44,41549.128512
1704284160.0,BTCUSDT,BUY_SL,42388.58710445645,0.04573058,0.7753818694669257,-39.164310188483796,CLOSE,8b8f5ff6,42380.11108224,42388.58710445645
1704284340.0,BTCUSDT,SELL,42049.5884,0.03000552,0.5046879062911872,0.0,OPEN,901903a8,42058.0,42049.5884
1704297240.0,BTCUSDT,BUY_SL,42899.1582840336,0.03000552,0.5148846207498943,-26.006670767517676,CLOSE,901903a8,42890.580168,42899.1582840336
1704297420.0,BTCUSDT,BUY,42899.678219999994,0.01466684,0.2516810866016899,0.0,OPEN,a163ade8,42891.1,42899.678219999994
1704308160.0,BTCUSDT,SELL_SL,42033.276318668875,0.01466684,0.24659813537668215,-12.953976197895992,CLOSE,a163ade8,42041.684655599995,42033.276318668875
1704308340.0,BTCUSDT,SELL,42247.268856,0.0148738,0.25135097100414916,0.0,OPEN,62f524a9,42255.72,42247.268856
1704336420.0,BTCUSDT,BUY_SL,43100.83267596662,0.0148738,0.2564292660223169,-12.952166811441844,CLOSE,62f524a9,43092.21423312,43100.83267596662
1704380160.0,BTCUSDT,BUY,43630.42434,0.00719168,0.12551042004699647,0.0,OPEN,43a441ed,43621.7,43630.42434
1704402001.0,BTCUSDT,SELL_EOS,44160.466140000004,0.00719168,0.12703517645188608,3.6848558357721592,CLOSE,43a441ed,44169.3,44160.466140000004
