Timestamp,Symbol,Reason,Details,Meta
1688167740.0,BTCUSDT,REJECT_EDGE_COST,Exp:2.8 (Sl:0.7/ATR:1.9) < Cost:20.0*2.0 Score:7.1,7.1
1688167800.0,BTCUSDT,REJECT_EDGE_COST,Exp:2.6 (Sl:0.7/ATR:1.7) < Cost:20.0*2.0 Score:7.4,7.4
1688167860.0,BTCUSDT,REJECT_EDGE_COST,Exp:2.7 (Sl:0.9/ATR:1.8) < Cost:20.0*2.0 Score:7.9,7.9
1688167920.0,BTCUSDT,REJECT_EDGE_COST,Exp:3.3 (Sl:1.3/ATR:2.2) < Cost:20.0*2.0 Score:8.5,8.5
1688167980.0,BTCUSDT,REJECT_EDGE_COST,Exp:3.4 (Sl:1.5/ATR:2.3) < Cost:20.0*2.0 Score:9.0,9.0
1688168040.0,BTCUSDT,REJECT_EDGE_COST,Exp:3.7 (Sl:0.9/ATR:2.4) < Cost:20.0*2.0 Score:8.9,8.9
1688168100.0,BTCUSDT,REJECT_EDGE_COST,Exp:4.3 (Sl:0.4/ATR:2.9) < Cost:20.0*2.0 Score:8.4,8.4
1688168160.0,BTCUSDT,REJECT_EDGE_COST,Exp:5.3 (Sl:0.8/ATR:3.6) < Cost:20.0*2.0 Score:8.2,8.2
1688168220.0,BTCUSDT,REJECT_EDGE_COST,Exp:5.3 (Sl:0.7/ATR:3.5) < Cost:20.0*2.0 Score:7.6,7.6
1688168280.0,BTCUSDT,REJECT_EDGE_COST,Exp:5.3 (Sl:0.3/ATR:3.5) < Cost:20.0*2.0 Score:6.8,6.8
1688170440.0,BTCUSDT,REJECT_EDGE_COST,Exp:5.5 (Sl:1.2/ATR:5.5) < Cost:20.0*2.0 Score:3.7,3.7
1688172360.0,BTCUSDT,REJECT_EDGE_COST,Exp:4.7 (Sl:1.1/ATR:4.7) < Cost:20.0*2.0 Score:2.9,2.9
1688173680.0,BTCUSDT,REJECT_EDGE_COST,Exp:5.0 (Sl:1.3/ATR:4.8) < Cost:20.0*2.0 Score:4.3,4.3
1688174220.0,BTCUSDT,REJECT_EDGE_COST,Exp:6.5 (Sl:1.4/ATR:6.4) < Cost:20.0*2.0 Score:4.2,4.2
1688174340.0,BTCUSDT,REJECT_EDGE_COST,Exp:7.6 (Sl:1.1/ATR:6.9) < Cost:20.0*2.0 Score:4.6,4.6
1688174580.0,BTCUSDT,REJECT_EDGE_COST,Exp:9.8 (Sl:1.5/ATR:7.6) < Cost:20.0*2.0 Score:5.9,5.9
1688178660.0,BTCUSDT,REJECT_EDGE_COST,Exp:4.6 (Sl:1.2/ATR:3.2) < Cost:20.0*2.0 Score:6.7,6.7
1688178840.0,BTCUSDT,REJECT_EDGE_COST,Exp:4.5 (Sl:0.5/ATR:3.0) < Cost:20.0*2.0 Score:6.9,6.9
1688184960.0,BTCUSDT,REJECT_EDGE_COST,Exp:3.2 (Sl:1.9/ATR:3.0) < Cost:20.0*2.0 Score:4.8,4.8
1688185320.0,BTCUSDT,REJECT_EDGE_COST,Exp:6.0 (Sl:1.4/ATR:4.7) < Cost:20.0*2.0 Score:6.0,6.0
1688200200.0,BTCUSDT,REJECT_EDGE_COST,Exp:1.8 (Sl:0.4/ATR:1.2) < Cost:20.0*2.0 Score:6.9,6.9
1688200260.0,BTCUSDT,REJECT_EDGE_COST,Exp:1.9 (Sl:0.6/ATR:1.3) < Cost:20.0*2.0 Score:7.3,7.3
1688200320.0,BTCUSDT,REJECT_EDGE_COST,Exp:1.9 (Sl:0.6/ATR:1.3) < Cost:20.0*2.0 Score:7.6,7.6
1688200380.0,BTCUSDT,REJECT_EDGE_COST,Exp:2.0 (Sl:0.4/ATR:1.4) < Cost:20.0*2.0 Score:7.6,7.6
1688200440.0,BTCUSDT,REJECT_EDGE_COST,Exp:2.0 (Sl:0.2/ATR:1.3) < Cost:20.0*2.0 Score:7.5,7.5
1688200500.0,BTCUSDT,REJECT_EDGE_COST,Exp:2.0 (Sl:0.1/ATR:1.4) < Cost:20.0*2.0 Score:7.2,7.2
1688200560.0,BTCUSDT,REJECT_EDGE_COST,Exp:1.9 (Sl:0.1/ATR:1.3) < Cost:20.0*2.0 Score:7.0,7.0
1688200620.0,BTCUSDT,REJECT_EDGE_COST,Exp:1.9 (Sl:0.0/ATR:1.3) < Cost:20.0*2.0 Score:6.7,6.7
1688207640.0,BTCUSDT,REJECT_EDGE_COST,Exp:2.8 (Sl:0.6/ATR:1.8) < Cost:20.0*2.0 Score:6.9,6.9
1688207700.0,BTCUSDT,REJECT_EDGE_COST,Exp:2.7 (Sl:0.6/ATR:1.8) < Cost:20.0*2.0 Score:7.3,7.3
1688207760.0,BTCUSDT,REJECT_EDGE_COST,Exp:2.6 (Sl:0.6/ATR:1.7) < Cost:20.0*2.0 Score:7.5,7.5
1688207820.0,BTCUSDT,REJECT_EDGE_COST,Exp:2.5 (Sl:0.4/ATR:1.7) < Cost:20.0*2.0 Score:7.7,7.7
1688207880.0,BTCUSDT,REJECT_EDGE_COST,Exp:2.5 (Sl:0.5/ATR:1.7) < Cost:20.0*2.0 Score:7.9,7.9
1688207940.0,BTCUSDT,REJECT_EDGE_COST,Exp:2.4 (Sl:0.5/ATR:1.6) < Cost:20.0*2.0 Score:8.1,8.1
1688208000.0,BTCUSDT,REJECT_EDGE_COST,Exp:2.3 (Sl:0.4/ATR:1.5) < Cost:20.0*2.0 Score:8.1,8.1
1688208060.0,BTCUSDT,REJECT_EDGE_COST,Exp:2.8 (Sl:0.3/ATR:1.9) < Cost:20.0*2.0 Score:7.6,7.6
1688208120.0,BTCUSDT,REJECT_EDGE_COST,Exp:3.6 (Sl:0.2/ATR:2.4) < Cost:20.0*2.0 Score:7.2,7.2
1688208180.0,BTCUSDT,REJECT_EDGE_COST,Exp:3.3 (Sl:0.1/ATR:2.2) < Cost:20.0*2.0 Score:7.0,7.0
1688208660.0,BTCUSDT,REJECT_EDGE_COST,Exp:3.9 (Sl:0.5/ATR:2.6) < Cost:20.0*2.0 Score:6.9,6.9
1688208720.0,BTCUSDT,REJECT_EDGE_COST,Exp:3.7 (Sl:0.5/ATR:2.5) < Cost:20.0*2.0 Score:7.0,7.0
1688211960.0,BTCUSDT,REJECT_EDGE_COST,Exp:2.8 (Sl:1.1/ATR:2.4) < Cost:20.0*2.0 Score:5.1,5.1
1688212200.0,BTCUSDT,REJECT_EDGE_COST,Exp:5.7 (Sl:1.4/ATR:4.0) < Cost:20.0*2.0 Score:6.9,6.9
1688213280.0,BTCUSDT,REJECT_EDGE_COST,Exp:4.2 (Sl:1.0/ATR:3.9) < Cost:20.0*2.0 Score:4.3,4.3
1688213460.0,BTCUSDT,REJECT_EDGE_COST,Exp:4.3 (Sl:1.1/ATR:3.8) < Cost:20.0*2.0 Score:4.6,4.6
1688213880.0,BTCUSDT,REJECT_EDGE_COST,Exp:6.0 (Sl:1.7/ATR:4.2) < Cost:20.0*2.0 Score:6.9,6.9
1688213940.0,BTCUSDT,REJECT_EDGE_COST,Exp:6.4 (Sl:1.2/ATR:4.5) < Cost:20.0*2.0 Score:6.7,6.7
1688214000.0,BTCUSDT,REJECT_EDGE_COST,Exp:6.2 (Sl:1.1/ATR:4.3) < Cost:20.0*2.0 Score:6.6,6.6
1688223720.0,BTCUSDT,REJECT_EDGE_COST,Exp:4.7 (Sl:1.3/ATR:3.2) < Cost:20.0*2.0 Score:7.2,7.2
1688237280.0,BTCUSDT,REJECT_EDGE_COST,Exp:1.3 (Sl:0.6/ATR:0.8) < Cost:20.0*2.0 Score:7.3,7.3
1688237340.0,BTCUSDT,REJECT_EDGE_COST,Exp:1.2 (Sl:0.6/ATR:0.8) < Cost:20.0*2.0 Score:7.7,7.7
1688237400.0,BTCUSDT,REJECT_EDGE_COST,Exp:1.1 (Sl:0.5/ATR:0.7) < Cost:20.0*2.0 Score:8.0,8.0
1688237460.0,BTCUSDT,REJECT_EDGE_COST,Exp:1.0 (Sl:0.5/ATR:0.7) < Cost:20.0*2.0 Score:8.3,8.3
1688237520.0,BTCUSDT,REJECT_EDGE_COST,Exp:0.9 (Sl:0.4/ATR:0.6) < Cost:20.0*2.0 Score:8.6,8.6
1688237580.0,BTCUSDT,REJECT_EDGE_COST,Exp:1.0 (Sl:0.3/ATR:0.6) < Cost:20.0*2.0 Score:8.6,8.6
1688237640.0,BTCUSDT,REJECT_EDGE_COST,Exp:0.9 (Sl:0.3/ATR:0.6) < Cost:20.0*2.0 Score:8.7,8.7
1688237700.0,BTCUSDT,REJECT_EDGE_COST,Exp:0.9 (Sl:0.3/ATR:0.6) < Cost:20.0*2.0 Score:8.8,8.8
1688237760.0,BTCUSDT,REJECT_EDGE_COST,Exp:0.8 (Sl:0.3/ATR:0.6) < Cost:20.0*2.0 Score:8.9,8.9
1688237820.0,BTCUSDT,REJECT_EDGE_COST,Exp:0.8 (Sl:0.2/ATR:0.5) < Cost:20.0*2.0 Score:8.9,8.9
1688237880.0,BTCUSDT,REJECT_EDGE_COST,Exp:0.7 (Sl:0.2/ATR:0.5) < Cost:20.0*2.0 Score:9.0,9.0
1688237940.0,BTCUSDT,REJECT_EDGE_COST,Exp:0.7 (Sl:0.2/ATR:0.4) < Cost:20.0*2.0 Score:9.1,9.1
1688238000.0,BTCUSDT,REJECT_EDGE_COST,Exp:1.1 (Sl:0.5/ATR:0.7) < Cost:20.0*2.0 Score:9.5,9.5
1688238060.0,BTCUSDT,REJECT_EDGE_COST,Exp:1.0 (Sl:0.4/ATR:0.7) < Cost:20.0*2.0 Score:9.7,9.7
1688238120.0,BTCUSDT,REJECT_EDGE_COST,Exp:1.0 (Sl:0.4/ATR:0.7) < Cost:20.0*2.0 Score:9.9,9.9
1688238180.0,BTCUSDT,REJECT_EDGE_COST,Exp:1.3 (Sl:0.4/ATR:0.9) < Cost:20.0*2.0 Score:9.4,9.4
1688238240.0,BTCUSDT,REJECT_EDGE_COST,Exp:1.2 (Sl:0.3/ATR:0.8) < Cost:20.0*2.0 Score:9.0,9.0
